HostTaxID,VirusTaxID
9606,749224
9606,11137
9606,1428481
9606,290028
9606,277944
9606,384335
9606,1233383
9606,586421
9606,1181292
9606,1222051
9606,1221646
9606,1222038
9606,1222039
9606,1222040
9606,1222041
9606,1222042
9606,1222043
9606,1222044
9606,1222045
9606,1222046
9606,1222047
9606,1222048
9606,1222049
9606,1222050
9606,858567
9606,858568
9606,858569
9606,858570
9606,858571
9606,858572
9606,858573
9606,1904876
9606,1569923
9606,11827
9606,57282
9606,45617
9606,87786
9606,1193974
9606,1248135
9606,941281
9606,941282
9606,764266
9606,764267
9606,941283
9606,941284
9606,941285
9606,941286
9606,941287
9606,941288
9606,941289
9606,941290
9606,941291
9606,941292
9606,941293
9606,941294
9606,941295
9606,941296
9606,941297
9606,941298
9606,941299
9606,941300
9606,941301
9606,941302
9606,941303
9606,941304
9606,941305
9606,941306
9606,941307
9606,941308
9606,941309
9606,941310
9606,941311
9606,941312
9606,941313
9606,764268
9606,941314
9606,1072676
9606,1072677
9606,941315
9606,941316
9606,941317
9606,941318
9606,941319
9606,941320
9606,941321
9606,72197
9606,104382
9606,2017081
9606,2017082
9606,2017083
9606,2017080
9606,1820160
9606,1914415
9606,10376
9606,37296
9606,2044876
9606,12721
9606,11676
9606,11709
9606,341730
9606,129875
9606,108098
9606,129951
9606,130310
9606,130308
9606,130309
9606,536079
9606,162145
9606,11250
9606,2560525
9606,2560526
9606,10566
9606,2853106
9606,1647924
9606,543937
9606,192971
9606,1851215
9606,1851219
9606,2093788
9606,2060135
9606,2060136
9606,2060137
9606,2060138
9606,2060139
9606,2060140
9606,2200956
9606,2200957
9606,2200958
9606,2200959
9606,1297549
9606,652810
9606,269339
9606,145856
9606,1525176
9606,1891762
9606,1208309
9606,1891745
9606,1891728
9606,2734294
9606,1891763
9606,1891764
9606,1891765
9606,1891726
9606,746830
9606,746831
9606,1891727
9606,943908
9606,1965018
9606,2714898
9606,2714899
9606,2057509
9606,12730
9606,11216
9606,412463
9606,532080
9606,764236
9606,764237
9606,764238
9606,764239
9606,764240
9606,764241
9606,764242
9606,764243
9606,764244
9606,741955
9606,741956
9606,741957
9606,741958
9606,532081
9606,532082
9606,532083
9606,532084
9606,864558
9606,864559
9606,864560
9606,532085
9606,532086
9606,532087
9606,532088
9606,546676
9606,546677
9606,546678
9606,546679
9606,546680
9606,546681
9606,546682
9606,546683
9606,546684
9606,546685
9606,546686
9606,546687
9606,546688
9606,546689
9606,546690
9606,546691
9606,546692
9606,546693
9606,546694
9606,546695
9606,546696
9606,546697
9606,546698
9606,546699
9606,546700
9606,546701
9606,546702
9606,546703
9606,546704
9606,546705
9606,546706
9606,546707
9606,546708
9606,546709
9606,546710
9606,546711
9606,546712
9606,546713
9606,546714
9606,546715
9606,546716
9606,546717
9606,546718
9606,546719
9606,546720
9606,546721
9606,546722
9606,546723
9606,546725
9606,546726
9606,546727
9606,546728
9606,546729
9606,532089
9606,532090
9606,532091
9606,764245
9606,764246
9606,764247
9606,764248
9606,764249
9606,764250
9606,764251
9606,764252
9606,764253
9606,764254
9606,764255
9606,764256
9606,764257
9606,764258
9606,764259
9606,764260
9606,764261
9606,764262
9606,764263
9606,764264
9606,764265
9606,611726
9606,611727
9606,611728
9606,611729
9606,611730
9606,611731
9606,611732
9606,611733
9606,611734
9606,611735
9606,611736
9606,611737
9606,611738
9606,611739
9606,611740
9606,611741
9606,611742
9606,611743
9606,611744
9606,611745
9606,611746
9606,611747
9606,611748
9606,611749
9606,611750
9606,611751
9606,611752
9606,611753
9606,611754
9606,611755
9606,611756
9606,611757
9606,611758
9606,611759
9606,611760
9606,611761
9606,611762
9606,611763
9606,611764
9606,741959
9606,741960
9606,537508
9606,537509
9606,537510
9606,537511
9606,537512
9606,537513
9606,537514
9606,537515
9606,537516
9606,537517
9606,537518
9606,537519
9606,537520
9606,537521
9606,537522
9606,537523
9606,537524
9606,537525
9606,537526
9606,537527
9606,537528
9606,537529
9606,537530
9606,537531
9606,537532
9606,537533
9606,537534
9606,537535
9606,537536
9606,537537
9606,537538
9606,537539
9606,537540
9606,537541
9606,537542
9606,537593
9606,537543
9606,537544
9606,537545
9606,537546
9606,537547
9606,537548
9606,537549
9606,537550
9606,537551
9606,537552
9606,537553
9606,537554
9606,537555
9606,537556
9606,537557
9606,537558
9606,537559
9606,537560
9606,537561
9606,537562
9606,537563
9606,537564
9606,537565
9606,537566
9606,537567
9606,537568
9606,537569
9606,537570
9606,537571
9606,537572
9606,537573
9606,537574
9606,537575
9606,537576
9606,537577
9606,537578
9606,537579
9606,537580
9606,537581
9606,537582
9606,537583
9606,537584
9606,537585
9606,537586
9606,537587
9606,537588
9606,537589
9606,537590
9606,537591
9606,537592
9606,864561
9606,1523262
9606,1523263
9606,1523264
9606,1523265
9606,1523266
9606,1523267
9606,1523268
9606,1523269
9606,1523270
9606,1523271
9606,1523272
9606,1523273
9606,1523274
9606,1523275
9606,1523276
9606,1523277
9606,1523278
9606,1523279
9606,1523280
9606,1523281
9606,1523282
9606,1523283
9606,1523284
9606,1523285
9606,1523286
9606,1523287
9606,1523288
9606,1523289
9606,1523290
9606,1523291
9606,1523292
9606,532092
9606,532093
9606,532094
9606,532095
9606,532096
9606,532097
9606,532098
9606,532099
9606,532100
9606,532101
9606,532102
9606,630715
9606,630716
9606,630717
9606,630718
9606,630719
9606,630720
9606,169066
9606,167323
9606,481493
9606,481494
9606,481495
9606,481497
9606,647366
9606,481498
9606,647367
9606,481502
9606,481503
9606,481504
9606,481505
9606,481506
9606,647368
9606,647369
9606,647370
9606,481507
9606,481508
9606,481510
9606,481511
9606,481513
9606,647371
9606,1523293
9606,1523294
9606,647372
9606,647373
9606,647374
9606,481515
9606,481516
9606,481517
9606,741961
9606,741962
9606,1906931
9606,348136
9606,1548189
9606,1595998
9606,318279
9606,67605
9606,1714296
9606,1714297
9606,1714298
9606,1930509
9606,2219048
9606,2778245
9606,2778247
9606,2778246
9606,2778248
9606,2778249
9606,2778250
9606,2778251
9606,2778252
9606,2778253
9606,2560528
9606,59563
9606,180170
9606,11320
9606,11520
9606,11552
9606,2560529
9606,2845010
9606,2560532
9606,11072
9606,178534
9606,430511
9606,1972568
9606,2560538
9606,2094719
9606,2497867
9606,33743
9606,2560547
9606,1980476
9606,11085
9606,1244525
9606,11620
9606,1978540
9606,40057
9606,11086
9606,649188
9606,11623
9606,2169479
9606,1891767
9606,10325
9606,11628
9606,1440170
9606,1933291
9606,2560577
9606,2734458
9606,1239565
9606,1239567
9606,1239568
9606,1239570
9606,1239572
9606,1239573
9606,1912147
9606,1714619
9606,1897087
9606,351073
9606,2560580
9606,2716315
9606,11269
9606,654422
9606,1933307
9606,2050578
9606,59301
9606,11234
9606,2560583
9606,943084
9606,11023
9606,1335626
9606,1172985
9606,10279
9606,10244
9606,2259728
9606,11757
9606,2560602
9606,334203
9606,1961783
9606,11786
9606,99182
9606,11079
9606,1231709
9606,1980526
9606,2747931
9606,1170423
9606,118027
9606,44755
9606,121791
9606,659265
9606,1938392
9606,11983
9606,2219998
9606,2025360
9606,2364099
9606,12542
9606,2169701
9606,10258
9606,1934100
9606,1933309
9606,1402035
9606,2219997
9606,2022413
9606,1678143
9606,1678145
9606,1631191
9606,1631192
9606,1914549
9606,40058
9606,2231327
9606,1803958
9606,1803959
9606,1803960
9606,1803961
9606,1803956
9606,1341019
9606,2497866
9606,1307800
9606,1985356
9606,1985361
9606,2498143
9606,12239
9606,2170080
9606,2170081
9606,1032690
9606,1032691
9606,1848960
9606,1173018
9606,999535
9606,1907787
9606,1525177
9606,1525178
9606,1525179
9606,1530251
9606,664661
9606,133704
9606,85708
9606,369960
9606,2845897
9606,2845899
9606,2845900
9606,2081950
9606,11083
9606,1511871
9606,1511872
9606,1511900
9606,2170150
9606,194440
9606,194441
9606,194443
9606,1511913
9606,129726
9606,1459003
9606,1933186
9606,1980486
9606,2506584
9606,11292
9606,11834
9606,1042528
9606,1203029
9606,2219046
9606,2809802
9606,10891
9606,12814
9606,186539
9606,147711
9606,147712
9606,463676
9606,1933187
9606,46920
9606,1511805
9606,11029
9606,28875
9606,28876
9606,36427
9606,862167
9606,862168
9606,862169
9606,862170
9606,862171
9606,862172
9606,862173
9606,862174
9606,862175
9606,862176
9606,862177
9606,862178
9606,862179
9606,862180
9606,862181
9606,862182
9606,862183
9606,864623
9606,864624
9606,10970
9606,11041
9606,2846071
9606,11080
9606,1330524
9606,1330993
9606,1547495
9606,688450
9606,688451
9606,688452
9606,688453
9606,688454
9606,688456
9606,688457
9606,688458
9606,688459
9606,688460
9606,688461
9606,688462
9606,688463
9606,2039694
9606,688464
9606,688465
9606,688466
9606,1933189
9606,1899067
9606,1899068
9606,1899069
9606,1899070
9606,1899071
9606,1899072
9606,1899073
9606,1899074
9606,1899075
9606,1899076
9606,1899077
9606,1899078
9606,1899079
9606,1899080
9606,1899081
9606,1899082
9606,1899083
9606,1899084
9606,1899085
9606,1899086
9606,1906670
9606,95342
9606,11033
9606,136966
9606,1980490
9606,694009
9606,1985428
9606,1933190
9606,159148
9606,2734473
9606,10364
9606,11642
9606,11723
9606,723802
9606,57667
9606,1980491
9606,11034
9606,2497865
9606,393049
9606,31604
9606,2795181
9606,2560773
9606,64318
9606,1964822
9606,2747383
9606,186540
9606,10345
9606,611707
9606,2846421
9606,2734606
9606,2560796
9606,186541
9606,2560799
9606,64293
9606,870711
9606,870712
9606,11084
9606,662948
9606,432261
9606,687379
9606,2065051
9606,2065052
9606,2065053
9606,2065054
9606,2065055
9606,687380
9606,2065044
9606,2065045
9606,2065046
9606,2065047
9606,2065048
9606,2065049
9606,2065050
9606,687369
9606,2065036
9606,2065037
9606,2065038
9606,2846493
9606,1859149
9606,687370
9606,2846513
9606,2846514
9606,687371
9606,687373
9606,687374
9606,687376
9606,2057932
9606,2057933
9606,68887
9606,687340
9606,687349
9606,687352
9606,687341
9606,687342
9606,687346
9606,687348
9606,2853118
9606,2853119
9606,2853120
9606,2734478
9606,29256
9606,93678
9606,1980494
9606,35320
9606,1955201
9606,1034771
9606,230161
9606,1034800
9606,340016
9606,10535
9606,1631195
9606,694448
9606,11309
9606,1214906
9606,315431
9606,235406
9606,1712394
9606,64286
9606,10245
9606,10255
9606,11036
9606,35612
9606,2732655
9606,745103
9606,745101
9606,745104
9606,745106
9606,745108
9606,745105
9606,745109
9606,745098
9606,745102
9606,745099
9606,745100
9606,745097
9606,164416
9606,11082
9606,11039
9606,2152919
9606,273350
9606,11089
9606,186538
9606,64320
61851,1736109
127645,10493
110072,10493
110072,10407
110072,2849006
103373,10493
561366,2568001
138705,570424
201498,11002
61971,1851774
181607,1914576
71162,1914442
10149,2843910
10149,2582936
10149,2582937
10149,2582938
10149,2582939
10149,2582940
10149,2582941
10149,2582942
10149,2582943
10149,2582944
10149,2582945
10149,2582946
10149,2582947
10149,2582948
10149,2585047
10149,2585037
10149,2585038
10149,2585039
10149,2585040
10149,2585041
10149,2585042
10149,2585043
10149,2585044
10149,2585045
10149,2585046
10149,2585058
10149,2585048
10149,2585049
10149,2585050
10149,2585051
10149,2585052
10149,2585053
10149,2585054
10149,2585055
10149,2585056
10149,2585057
10149,2585067
10149,2585059
10149,2585060
10149,2585061
10149,2585062
10149,2585063
10149,2585064
10149,2585065
10149,2585066
10149,2585068
10149,2585069
10149,2585070
10149,2585071
10149,2585072
10149,2585073
10149,2845883
10149,2846073
9883,694003
9883,2748958
9883,31604
425641,1306817
334658,2116330
89099,40052
89099,1934100
9579,10407
716691,10407
9580,10407
81572,10407
9588,10407
9589,10407
9589,194440
9589,194443
9589,11642
172420,11082
1427027,1980489
913014,11620
209855,2711003
337584,1980489
41265,2710986
41265,2711003
41265,1912147
41265,1647267
100945,2711070
294368,644635
88175,11080
13095,696863
7965,696863
159453,2486208
159453,2486220
159453,2486211
159453,2813187
159453,2486230
159453,2486231
293917,2116127
293917,2734513
293917,2116424
232417,43763
107210,1752874
166778,2830710
166778,2830716
166778,2830717
166778,2830718
448084,740971
448084,1112621
448084,1112613
448084,1112614
448084,1112654
374649,38170
999321,1508220
867834,1805463
867834,2020423
867834,1335626
109485,1076426
109485,740971
109485,1429868
109485,1076427
109485,1325386
109485,1272574
109485,2593995
109485,1335626
143286,694014
143286,1912147
143286,1524014
143286,1524015
143286,1524016
143286,1524017
143286,1524018
143286,1955137
143286,693999
360967,627541
360967,627542
360967,627543
360967,1508220
360967,740971
360967,2856875
360967,1195279
360967,1239583
360967,1335626
360967,1647247
360967,2042701
178820,1743022
178821,930198
178821,1585657
205599,1511906
205599,11292
126702,2560314
126702,2560319
126702,11320
328043,11082
1288290,11320
8453,2116394
8453,2116180
54263,540070
270582,670533
66913,10401
7998,910245
7998,10401
135437,11320
84829,59301
371914,11082
8517,659373
8517,122203
8517,226613
221924,36410
221924,1665475
221924,2846659
260613,461347
260613,1483681
34827,2490444
34827,2846488
149089,2212648
652442,180170
88177,11080
65612,500654
670346,11320
188382,11636
459284,1390986
40217,11320
189526,2585031
167934,2116196
143345,1338690
143345,1980915
143345,43763
8226,670569
1429989,1300978
633648,1881087
633648,1881089
142487,10493
9962,694003
9962,884667
27615,1665475
9752,359947
9752,2212649
9752,2212650
310914,1862332
274803,1906674
72446,2034996
84645,36363
84645,2034996
241309,56050
241309,198068
56723,2028226
56723,1271477
56723,84589
80442,1743021
110938,1532164
110938,1532165
110938,1532166
110938,1532167
110938,1532168
110938,1532169
110938,1532170
110938,1532171
110938,1532175
110938,1906673
110938,2419667
110938,1805463
110938,740971
110938,2014080
110938,2050578
110938,1335626
110938,1174522
103594,2847288
90246,1176150
27610,36410
27610,1511639
90247,1232896
52650,11086
64668,10261
9519,11840
9519,10407
9519,11642
9519,68416
767355,1093781
175522,1980494
9844,40051
9844,10243
9844,2844427
9844,1985385
9844,1843771
9844,1714619
9844,351073
9844,1335626
9844,2170080
9844,11292
9844,28875
9840,1678143
9840,28875
7748,1980916
1240242,1146872
140017,2661817
337178,2202563
337178,2814963
337178,2794482
337178,1341019
337178,1955153
337178,1530251
337178,2585031
337178,1955172
28713,1928336
28713,11082
276763,11320
215358,180170
215358,2609857
35669,1891746
35669,694014
35669,2560319
35669,38170
35669,1484571
35669,93386
35669,146032
35669,1306817
35669,1980523
35669,11320
35669,183407
119635,11320
126681,11320
28681,694014
28681,2560319
28681,11320
28681,2759496
28681,28875
179808,11320
126683,2560319
126683,2734301
126683,11320
126683,11082
37036,11320
8915,694014
8915,400121
8915,11320
119606,694014
119606,11320
118194,11320
119637,694014
119637,11320
8912,2560319
8912,2605444
8912,2605443
8912,2562548
8912,11320
119627,11320
119627,11082
119967,11320
119607,2560319
119607,11320
119607,1548713
243888,2605444
243888,2605443
243888,2562547
243888,2562548
243888,2562549
243888,11320
243888,11082
433637,2815041
433637,2814966
433637,2794515
433637,2794516
433637,1940570
433637,1341019
433637,1955153
433637,2585031
27667,351073
27667,11292
1449541,1172985
1449541,1914442
1449541,2050018
1449541,2050013
1449541,11084
1449541,1980494
258932,11292
258930,11292
258929,11292
8164,11002
8164,180170
8164,36363
8164,43763
315492,1980915
8187,1930547
8187,1056515
8187,2609870
8187,464939
8187,2813180
8187,760216
8187,1906674
8187,760217
8187,45475
8187,180170
8187,2583366
8187,2497408
8187,2497859
8187,43763
8187,1697349
8187,584629
678569,77856
97162,464942
218804,670534
317033,2830723
62259,11021
201335,11320
36275,11320
84769,83192
121566,913012
121566,1497434
121567,2734449
121567,2747931
9447,2170115
9447,1603963
9447,2301517
9489,1307800
57374,2301504
57374,11642
30588,291838
30588,11642
46844,1068740
61386,11673
61386,11768
61386,1170234
61386,2739235
32538,693997
32538,11232
32538,1511906
32538,10334
32538,11673
32538,11768
32538,1706830
32538,2846482
61382,2495531
857467,2202624
857467,1663356
857467,2585031
69073,1912147
8472,702736
27788,702736
670522,670570
670522,670536
9453,2490445
270329,1980916
13106,2169918
13106,1850239
13106,2855313
13106,696863
13106,180170
13106,1914574
13106,1980916
61405,1511906
461283,2116140
9713,2734575
9713,2077302
9713,2077303
9713,2077304
9713,2077305
9713,2077306
9713,2077307
9713,2077308
9713,1925019
9713,2170008
9713,187984
9713,2846534
9713,2846535
9713,2560820
9713,2682467
9713,2714177
33589,11320
115657,1047198
48086,1933264
48086,2219117
48086,2219118
48086,2219119
48086,2219120
48086,2219121
48086,2560767
9981,11976
100181,1743398
100181,11976
9983,33756
9983,1743398
9983,2569936
9983,2569937
9983,2569938
9983,1678143
9983,1843773
9983,11976
9983,2004967
100182,1679873
100182,1679874
100182,1679875
100182,1679876
100182,1679877
100182,1679878
100182,1679879
100182,1679880
100182,1679881
100182,2725057
100182,2729004
100182,2845504
100182,2716319
100182,10273
100182,11976
100182,2846489
62621,33756
62621,11976
980415,2116123
980415,2116124
980415,2116125
980415,2116126
980415,2116166
980415,2116167
980415,2116396
98928,1494917
98928,2699769
69811,219585
126679,2560319
126679,11320
690715,2560319
690715,11320
328019,11320
217134,1294107
1001577,2042540
27771,11002
27771,1980916
27771,84589
104071,10493
161680,11320
90717,11320
323369,1745247
58071,2710994
58071,1508220
58071,740971
58071,2042590
58071,2755161
