Host	Virus	HostTaxID	VirusTaxID	HostNCBIResolved	VirusNCBIResolved	ICTVRatified	HostGenus	HostFamily	HostOrder	HostClass	HostOriginal	VirusGenus	VirusFamily	VirusOrder	VirusClass	VirusOriginal	HostFlagID	DetectionMethod	DetectionOriginal	Database	DatabaseVersion	PublicationYear	ReferenceText	PMID	ReleaseYear	ReleaseMonth	ReleaseDay	CollectionYear	CollectionMonth	CollectionDay	AssocID	DatabaseDOI	NCBIAccession
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2006					KJ872789.1, KJ872790.1, KJ872791.1, KJ872792.1, KJ872795.1, KJ940511.1, KJ940540.1, KJ940541.1, KP085588.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2007					KJ940542.1, KJ940547.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2008					KJ872785.1, KJ940524.1, KX266757.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2009					KJ872796.1, KJ940533.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2010					KJ872786.1, KJ872793.1, KJ872794.1, KJ940510.1, KJ940528.1, KJ940529.1, KJ940530.1, KJ940531.1, KJ940543.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2011					KJ940507.1, KJ940508.1, KJ940509.1, KJ940513.1, KJ940515.1, KJ940517.1, KJ940519.1, KJ940520.1, KJ940521.1, KJ940522.1, KJ940523.1, KJ940525.1, KJ940526.1, KJ940527.1, KJ940534.1, KJ940535.1, KJ940544.1, KJ940545.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2012					KJ940532.1, KJ999803.1, KJ999804.1, KJ999805.1, KJ999806.1, KM278995.1, KM278996.1, KM278997.1, KM278998.1, KM365465.1, KM365466.1, KM365467.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2013					KJ669722.1, KJ940497.1, KJ940498.1, KJ940499.1, KJ940500.1, KJ940501.1, KJ940502.1, KJ940504.1, KJ940505.1, KJ999794.1, KJ999795.1, KJ999797.1, KJ999798.1, KJ999799.1, KJ999800.1, KJ999801.1, KJ999802.1, KM278999.1, KM279000.1, KM279001.1, KM279003.1, KM279004.1, KM279005.1, KM279006.1, KM279007.1, KM279008.1, KM279009.1, KM365468.1, KM365469.1, KP085589.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	12	31	2013	3	15			KU145467.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	10	2015					KT852992.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	16						KR608272.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2007	5	16			KJ538724.1, KJ538725.1, KJ538726.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2007	6	13			KJ538727.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2007	6	19			KJ538728.1, KJ538729.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	1	29			KJ538730.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	2	6			KJ538731.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	3	10			KJ538732.1, KJ538733.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	3	12			KJ538734.1, KJ538735.1, KJ538736.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	4	21			KJ538740.1, KJ538741.1, KJ538742.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	4	22			KJ538743.1, KJ538744.1, KJ538745.1, KJ538746.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	4	24			KJ538747.1, KJ538748.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	4	25			KJ538749.1, KJ538750.1, KJ538751.1, KJ538752.1, KJ538753.1, KJ538754.1, KJ538755.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	4	3			KJ538737.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	4	9			KJ538738.1, KJ538739.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2008	6	13			KJ538756.1, KJ538757.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	2	11			KJ538758.1, KJ538759.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	2	24			KJ538760.1, KJ538761.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	4	26			KJ538762.1, KJ538763.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	4	27			KJ538764.1, KJ538765.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	5	13			KJ538767.1, KJ538768.1, KJ538769.1, KJ538770.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	5	27			KJ538771.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	5	3			KJ538766.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2011	6	10			KJ538772.1, KJ538773.1, KJ538774.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2012	1	12			KJ538777.1, KJ538778.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2012	1	5			KJ538775.1, KJ538776.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2012	2	27			KJ538779.1, KJ538780.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	24	2012	5	3			KJ538781.1, KJ538782.1, KJ538783.1, KJ538784.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	27	2015	4				KT736031.1, KT736032.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	3	2014	5	7			KT428604.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	2	8	2014	2	22			KT159229.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	1980					KT886443.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	1989					KT886444.1, KT886445.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	1997					KT886447.1, KT886448.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	1998					KT886449.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	2004					KT886436.1, KT886450.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	2005					KT886437.1, KT886451.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	2006					KT886438.1, KT886439.1, KT886440.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	2009					KT886454.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	2010					KT886441.1, KT886452.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	12	2011					KT886442.1, KT886446.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	29	2014	1	1			KT946798.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	9	2013	2				KT832805.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	9	2013	5				KT832806.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	9	2014	3				KT832807.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	9	2014	9				KT832808.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	3	9	2015	5				KT832809.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	12	2010					KT957547.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	12	2012					KT957548.1, KU686873.1, KU686875.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	12	2013					KU686869.1, KU686870.1, KU686871.1, KU686872.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	12	2015					KU686857.1, KU686858.1, KU686859.1, KU686860.1, KU686861.1, KU686862.1, KU686863.1, KU686864.1, KU686865.1, KU686866.1, KU686867.1, KU686868.1, KU686874.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	13	2014	11	20			KU053962.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	28	2015	1	11			LC149517.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	5	16	2008	1				KU253616.1, KU253617.1, KU253618.1, KU253619.1, KU253620.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	5	16	2009	10				KU253621.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	5	16	2009	12				KU253622.1, KU253623.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	5	16	2010	1				KU253624.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	5	29	2012	11				KU311691.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	6	11	2011					KU317090.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	6	25	2016	1	27			KX061458.1, KX061459.1, KX290460.1, KX290461.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	6	27	2013					KU740248.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	6	27	2014					KU740249.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	6	7	2014	9				KU356856.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	7	6	2010					KU361187.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	7	6	2013					KU361189.1, KU361190.1, KU361191.1, KU361192.1, KU361193.1, KU361194.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	7	6	2014					KU361188.1, KU361195.1, KU361196.1, KU361197.1, KU361198.1, KU361199.1, KU361200.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	8	9	2013					KX258195.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	9	19	2013					KU736752.1, KU736753.1, KU736755.1, KU736759.1, KU736761.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	9	19	2014					KU728159.1, KU728160.1, KU736754.1, KU736756.1, KU736760.1, KU736762.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	9	19	2015					KU728161.1, KU728162.1, KU728163.1, KU728164.1
