Phylum,Class,Order,Family,Genus,Species
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Avipoxvirus,Avipoxvirus 31239
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Avipoxvirus,Avipoxvirus isolate Galapagos Islands
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Drosmacovirus,Camel associated drosmacovirus 1
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Drosmacovirus,Camel associated drosmacovirus 2
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Porprismacovirus,Camel associated porprismacovirus 1
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Porprismacovirus,Camel associated porprismacovirus 2
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Porprismacovirus,Camel associated porprismacovirus 3
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Porprismacovirus,Camel associated porprismacovirus 4
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Orthopoxvirus,Camelpox virus
Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Chenuda virus
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,,Dromedary stool-associated circular ssDNA virus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Human coronavirus 229E
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Middle East respiratory syndrome-related coronavirus
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Parapoxvirus,Camel contagious ecthyma virus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Camel papillomavirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 6
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Dromedary astrovirus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Dromedary camel coronavirus
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Dromedary picobirnavirus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus I
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,Equine rhinitis A virus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 7
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 8
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,unidentified human coronavirus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Canine kobuvirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Canine mastadenovirus A
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Varicellovirus,Canid alphaherpesvirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 2
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Spumavirus,African green monkey simian foamy virus
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Astrovirus dogfaeces/Bari/2008
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Protoparvovirus,Bufavirus Henan38
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Protoparvovirus,Bufavirus Henan44
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Dicipivirus,Cadicivirus A
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemygorvirus,Gemygorvirus cania1
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Canine astrovirus
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Canine astrovirus 1
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Canine astrovirus VM-2011
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Canine bocavirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Canine bocavirus 2
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Canine bocavirus 3
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chapparvovirus,Canine chapparvovirus
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Circovirus,Canine circovirus
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemykibivirus,Gemykibivirus canfam1
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,,Canine hepacivirus AAK-2011
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Canine papillomavirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Taupapillomavirus,Canine papillomavirus 21
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Taupapillomavirus,Canine papillomavirus 22
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Taupapillomavirus,Canine papillomavirus 23
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Canine papillomavirus CEL-2010a
Negarnaviricota,Monjiviricetes,Mononegavirales,Pneumoviridae,,Canine pneumovirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Protoparvovirus,Canine protoparvovirus
Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Vesivirus,Canine vesivirus
,,,,,Caninovirus sp.
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Betapolyomavirus,Betapolyomavirus canis
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Deltapolyomavirus,Deltapolyomavirus canis
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 2
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chaphamaparvovirus,Carnivore chaphamaparvovirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chapparvovirus,Carnivore chapparvovirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Protoparvovirus,Carnivore protoparvovirus 3
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chapparvovirus,Chapparvovirus sp.
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 2
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 3
Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,,Curvularia lunata partitivirus 1
Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,,Curvularia lunata partitivirus 2
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Dog astrovirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,,Dog feces bidnaparvovirus
,,,Anelloviridae,Thetatorquevirus,Dog torquevirus 15122
,,,Anelloviridae,Thetatorquevirus,Dog torquevirus 5
,,,Anelloviridae,Thetatorquevirus,Dog torquevirus 6108
,,,Anelloviridae,Thetatorquevirus,Dog torquevirus 9286
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Equine infectious anemia virus
Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Everglades virus
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemycircularvirus,Gemycircularvirus canlup1
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Hepacivirus,Hepacivirus A
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemykibivirus,Gemykibivirus humas2
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Human gammaherpesvirus 4
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Human mastadenovirus C
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Human mastadenovirus D
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Human mastadenovirus F
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,Lyssavirus irkut
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Kobuvirus sewage Aichi
Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,La Crosse orthobunyavirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 3
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus Sask1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Lupine bocavirus
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemycircularvirus,Lupine feces-associated gemycircularvirus 1
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Mamastrovirus 5
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Mischivirus,Mischivirus D
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,Lyssavirus mokola
Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Mukawa phlebovirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Papillomavirus dog/Jun2009/NZL
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Papillomavirus dog/Massey/NZL/2011
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Picobirnavirus dog/BR-01/BRA/2004
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Picobirnavirus dog/BR-02/BRA/2004
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Picobirnavirus dog/KNA/2015
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Circovirus,Porcine circovirus-like mini agent PCVL258
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Circovirus,Porcine circovirus-like mini agent PCVL264
Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,Rotavirus I
Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Sapovirus,Sapporo virus
Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Sicilian phlebovirus
Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Vesivirus,Steller sea lion vesivirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 2
,,,Anelloviridae,Thetatorquevirus,Torque teno canid virus 1
,,,Anelloviridae,Thetatorquevirus,Torque teno canid virus 1
Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Toscana phlebovirus
Pisuviricota,Pisoniviricetes,Picornavirales,,,Wenling brown-lined puffer picornavirus
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Epsilonpolyomavirus,Epsilonpolyomavirus caprae
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Macavirus,Macavirus strain Steinbock13831/DEU/2009
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Brazilian caprine lentivirus
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Capra hircus cyclovirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Capra hircus papillomavirus type 2
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Caprine adenovirus 2
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Caprine arthritis encephalitis virus
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Caprine astrovirus G2.1
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Caprine astrovirus G3.1
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Caprine astrovirus G5.1
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Aichivirus C
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Caprine lentivirus
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Caprine picobirnavirus
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,Caprine respirovirus 3
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat11
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat12
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat21
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat21/PAK/2009
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat22
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat23
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat24
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus PKgoat25
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Betaretrovirus,Endogenous enzootic nasal tumor virus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus goat/JL14
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus SD-S68
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Betaretrovirus,Enzootic nasal tumour virus 2
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Betaretrovirus,Enzootic nasal tumour virus of goats
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Goat associated cyclovirus 1
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Goat astrovirus
,,,,,Goat blood associated circularviruslike virus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Goat bocaparvovirus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Goat cardiovirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Dependoparvovirus,Goat dependoparvovirus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Goat enterovirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Erythroparvovirus,Goat erythroparvovirus
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Hepacivirus,Goat hepacivirus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Goat papillomavirus
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Goat picobirnavirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Protoparvovirus,Goat protoparvovirus
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,,Goat rhabdovirus
Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,Goat torovirus
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Capripoxvirus,Goatpox virus
Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Great Island virus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Kobuvirus korean black goat/South Korea/2010
Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Naples phlebovirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Atadenovirus,Ovine atadenovirus D
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Betaretrovirus,Ovine enzootic nasal tumor virus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Ovine lentivirus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Ovine progressive pneumonia virus
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Papillomaviridae sp.
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Phipapillomavirus,Phipapillomavirus 1
Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Porprismacovirus,Porprismacovirus goas1
Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Salehabad phlebovirus
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Capripoxvirus,Sheeppox virus
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Spanish goat encephalitis virus
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,Tunisian small ruminant pestivirus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Visna-maedi virus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Ruminantia gammaherpesvirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Capra nubiana gammaherpesvirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Macavirus,Macavirus strain Steinbock20882/DEU/2007
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Rhadinovirus,Type 1 ruminant rhadinovirus
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Astrovirus deer/CcAstV-1/DNK/2010
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Astrovirus deer/CcAstV-2/DNK/2010
Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Calovo virus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Capreolus herpesvirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 5
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Roe deer astrovirus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Puma lentivirus
Kitrinoviricota,Magsaviricetes,Nodamuvirales,Nodaviridae,Betanodavirus,Carangoides armatus nervous necrosis virus
Kitrinoviricota,Magsaviricetes,Nodamuvirales,Nodaviridae,Betanodavirus,Carangoides equula nervous necrosis virus
Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Oncotshavirus,Chinook salmon nidovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyprinivirus,Cyprinid herpesvirus 2
Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,,Wuhan carp calicivirus 1
Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,,Wuhan carp calicivirus 2
Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Isavirus,Wuhan carp Isavirus 1
Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Isavirus,Wuhan carp Isavirus 2
Pisuviricota,Pisoniviricetes,Picornavirales,,,Wuhan carp picornavirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Bat mastadenovirus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Cardioderma bat coronavirus/Kenya/KY43/2006
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Alphapolyomavirus,Alphapolyomavirus cardiodermae
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY03
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Etapapillomavirus,Etapapillomavirus 1
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,Gammapolyomavirus secanaria
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Scutavirus,Chelonid alphaherpesvirus 5
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Dyozetapapillomavirus,Dyozetapapillomavirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Loggerhead genital-respiratory herpesvirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Loggerhead orocutaneous herpesvirus
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Car_bre//BR96/BRA/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Car_bre/BR100/BRA/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Car_bre/BR102/BRA/2009
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/BRA114/Car_bre/BRA/2009
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/BRA344/Car_bre/BRA/2009
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Alphacoronavirus Trinidad/1FY2BA/2007
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Bat coronavirus Car.per/1514/BRA/2011
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Bat coronavirus Car.per/1516/BRA/2011
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Bat coronavirus Car.per/1599/BRA/2012
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Bat coronavirus Trinidad/1FY2BA/2007
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Car_per/BR310/BRA/2009
Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,Bat rotavirus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Betacoronavirus BtCoV/KCR260/Car_per/CRC/2012
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Carollia perspicillata gammaherpesvirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Carollia perspicillata gammaherpesvirus 2
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Carollia perspicillata gammaherpesvirus A
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Alphapolyomavirus,Alphapolyomavirus carolliae
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/BRA100/Car_per/BRA/2009
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/BRA118/Car_per/BRA/2009
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/BRA119/Car_per/BRA/2009
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/KCR216/Car_per/CRC/2010
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/KCR252/Car_per/CRC/2010
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/KCR253/Car_per/CRC/2010
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/KCR372/Car_per/CRC/2010
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/KCR90/Car_per/CRC/2010
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Coronavirus BtCoV/KCR91/Car_per/CRC/2010
Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,Hantavirus HantaV-1
Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Mucambo virus
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus F
,,,Anelloviridae,,Torque teno carollia perspicillata virus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Coronavirus Mex_CoV-2
Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,Hantavirus HantaV-2
Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,Hantavirus HantaV-3
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,,Carpodacus roseus Genomoviridae sp.
Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,,Carpodacus sibiricus Genomoviridae sp.
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,,Carpodacus sibiricus parvoviridae sp.
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Dyosigmapapillomavirus,Dyosigmapapillomavirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Papillomavirus beaver/ASR/USA/2011
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Pipapillomavirus,Castor fiber papillomavirus 1 EES-2009
