BC_1,logFC,pvals,pvals_adj
TRAM2,-0.8439588,0.9474821611487612,1.0
TRMT13,-0.91459644,0.9473545658874922,1.0
FO393400.1,-0.64620626,0.9471844409733867,1.0
AC116353.4,-0.99459654,0.9470710257013615,1.0
AL353660.1,-0.33285955,0.9469859649510953,1.0
SASH1,-0.81382275,0.9469717882181088,1.0
PITPNM2,-0.7871894,0.9469717882181088,1.0
RIMKLB,-0.9157506,0.9468867281729427,1.0
MSS51,-0.9157506,0.9468441983773314,1.0
TSTD2,-1.0339134,0.9468016687331955,1.0
MRPS18C,-1.2251889,0.9467591392406559,1.0
IDE,-0.6318231,0.9466315516738236,1.0
FUNDC2,-1.2645055,0.9466315516738236,1.0
ATP9A,-0.7733446,0.9457810030307384,1.0
ST8SIA1,-0.3367026,0.9455683754882132,1.0
ELP2,-0.9613442,0.945412451087208,1.0
AC009975.2,-21.089676,0.9451856556931129,1.0
MSANTD3-TMEFF1,-21.575747,0.9451856556931129,1.0
CSNK1G2P1,-21.353031,0.9451856556931129,1.0
AC002116.1,-21.089676,0.9451856556931129,1.0
ZFP28,-21.675442,0.9451856556931129,1.0
RPS6P25,-21.089676,0.9451856556931129,1.0
TRAPPC2B,-21.353031,0.9451856556931129,1.0
HYAL3,-20.937511,0.9451856556931129,1.0
AL096794.1,-21.22734,0.9451856556931129,1.0
TRPC4,-21.089676,0.9451856556931129,1.0
ANGEL1,-21.575747,0.9451856556931129,1.0
PALM2,-21.353031,0.9451856556931129,1.0
KLHL13,-21.46867,0.9451856556931129,1.0
DSCAS,-21.353031,0.9451856556931129,1.0
AC092747.2,-21.46867,0.9451856556931129,1.0
STRIP2,-21.22734,0.9451856556931129,1.0
AL356234.2,-21.089676,0.9451856556931129,1.0
MYH14,-21.089676,0.9451856556931129,1.0
SULF1,-21.22734,0.9451856556931129,1.0
KCNS3,-21.353031,0.9451856556931129,1.0
STOML1,-21.46867,0.9451856556931129,1.0
GRIK5,-21.575747,0.9451856556931129,1.0
RN7SL552P,-21.353031,0.9451856556931129,1.0
NDUFB4P11,-21.089676,0.9451856556931129,1.0
GVQW3,-21.353031,0.9451856556931129,1.0
AC093525.8,-21.856337,0.9451856556931129,1.0
CATSPERD,-21.089676,0.9451856556931129,1.0
ZNF691,-21.089676,0.9451856556931129,1.0
SLCO2B1,-21.089676,0.9451856556931129,1.0
RNU6-188P,-20.937511,0.9451856556931129,1.0
LINC01885,-20.937511,0.9451856556931129,1.0
SPTLC3,-21.675442,0.9451856556931129,1.0
AC024230.1,-21.46867,0.9451856556931129,1.0
LINC00880,-21.46867,0.9451856556931129,1.0
AC105429.1,-21.46867,0.9451856556931129,1.0
AL162586.2,-21.768713,0.9451856556931129,1.0
AL121694.1,-21.675442,0.9451856556931129,1.0
ZNF773,-21.93896,0.9451856556931129,1.0
NWD1,-21.22734,0.9451856556931129,1.0
TAFA5,-21.22734,0.9451856556931129,1.0
DDX52,-21.22734,0.9451856556931129,1.0
AL096816.1,-21.089676,0.9451856556931129,1.0
UCP3,-21.353031,0.9451856556931129,1.0
RPAP1,-21.22734,0.9451856556931129,1.0
LINC02267,-21.22734,0.9451856556931129,1.0
AC117834.1,-21.353031,0.9451856556931129,1.0
ERG28,-21.353031,0.9451856556931129,1.0
BX322639.1,-21.089676,0.9451856556931129,1.0
RNA5SP336,-21.089676,0.9451856556931129,1.0
AC009301.1,-21.768713,0.9451856556931129,1.0
FAM111A-DT,-21.22734,0.9451856556931129,1.0
P2RY1,-21.46867,0.9451856556931129,1.0
ALOX12P1,-21.353031,0.9451856556931129,1.0
GPC4,-22.414017,0.9451856556931129,1.0
TSPAN33,-21.353031,0.9451856556931129,1.0
AC003002.2,-21.353031,0.9451856556931129,1.0
NRN1,-20.937511,0.9451856556931129,1.0
AR,-20.937511,0.9451856556931129,1.0
COL4A4,-21.46867,0.9451856556931129,1.0
AC016597.1,-21.353031,0.9451856556931129,1.0
ZNF543,-21.675442,0.9451856556931129,1.0
AC019117.1,-22.017122,0.9451856556931129,1.0
BNIP1,-22.091284,0.9451856556931129,1.0
SLC43A1,-20.937511,0.9451856556931129,1.0
LINC02269,-21.089676,0.9451856556931129,1.0
AC005534.1,-20.937511,0.9451856556931129,1.0
ABCA12,-21.353031,0.9451856556931129,1.0
REEP1,-21.353031,0.9451856556931129,1.0
OSCP1,-21.22734,0.9451856556931129,1.0
ENPP6,-20.937511,0.9451856556931129,1.0
TMCC2,-21.46867,0.9451856556931129,1.0
TEX29,-21.675442,0.9451856556931129,1.0
BEX3,-20.937511,0.9451856556931129,1.0
ARL4A,-21.856337,0.9451856556931129,1.0
MFSD13A,-21.353031,0.9451856556931129,1.0
RN7SL141P,-21.22734,0.9451856556931129,1.0
LRP2BP,-21.768713,0.9451856556931129,1.0
TIMM8A,-20.937511,0.9451856556931129,1.0
AC093523.1,-21.46867,0.9451856556931129,1.0
NR4A1,-21.575747,0.9451856556931129,1.0
LRRTM3,-20.937511,0.9451856556931129,1.0
CSTF2,-21.22734,0.9451856556931129,1.0
AC021723.2,-21.353031,0.9451856556931129,1.0
RN7SL760P,-21.22734,0.9451856556931129,1.0
LINC01151,-21.22734,0.9451856556931129,1.0
AC087276.2,-21.22734,0.9451856556931129,1.0
DACH2,-21.353031,0.9451856556931129,1.0
SEC14L1P1,-21.22734,0.9451856556931129,1.0
ADAMTS16,-21.089676,0.9451856556931129,1.0
AL590556.3,-21.22734,0.9451856556931129,1.0
NUDCD2,-20.937511,0.9451856556931129,1.0
AC233296.1,-21.089676,0.9451856556931129,1.0
C12orf10,-21.768713,0.9451856556931129,1.0
TMEM252,-21.353031,0.9451856556931129,1.0
SENCR,-21.575747,0.9451856556931129,1.0
COMMD7,-21.353031,0.9451856556931129,1.0
MAGIX,-21.089676,0.9451856556931129,1.0
AL353804.1,-21.675442,0.9451856556931129,1.0
TANC1,-21.353031,0.9451856556931129,1.0
LINC01517,-21.089676,0.9451856556931129,1.0
SOCS2,-21.93896,0.9451856556931129,1.0
AL049776.1,-21.575747,0.9451856556931129,1.0
CNGB1,-21.089676,0.9451856556931129,1.0
AKR1C7P,-21.675442,0.9451856556931129,1.0
LINC02086,-21.089676,0.9451856556931129,1.0
MTND5P11,-21.22734,0.9451856556931129,1.0
ALOX15,-21.675442,0.9451856556931129,1.0
MMRN1,-21.575747,0.9451856556931129,1.0
AC076966.1,-21.089676,0.9451856556931129,1.0
SERPINB11,-20.937511,0.9451856556931129,1.0
RALY-AS1,-21.353031,0.9451856556931129,1.0
FZD3,-21.353031,0.9451856556931129,1.0
AC011477.2,-21.675442,0.9451856556931129,1.0
TCEAL8,-21.46867,0.9451856556931129,1.0
SCML2,-22.017122,0.9451856556931129,1.0
AC093817.2,-21.089676,0.9451856556931129,1.0
ZNF175,-21.353031,0.9451856556931129,1.0
SSSCA1-AS1,-21.353031,0.9451856556931129,1.0
IL1R1-AS1,-21.675442,0.9451856556931129,1.0
AC104664.1,-21.089676,0.9451856556931129,1.0
AC084018.1,-21.353031,0.9451856556931129,1.0
EBF4,-21.22734,0.9451856556931129,1.0
WASHC1,-21.353031,0.9451856556931129,1.0
AC008397.2,-21.353031,0.9451856556931129,1.0
RNU6-888P,-20.937511,0.9451856556931129,1.0
AC027607.1,-21.46867,0.9451856556931129,1.0
UNC13A,-21.22734,0.9451856556931129,1.0
DDN-AS1,-21.22734,0.9451856556931129,1.0
GSTZ1,-21.575747,0.9451856556931129,1.0
HIST1H2BH,-21.575747,0.9451856556931129,1.0
INTS5,-21.089676,0.9451856556931129,1.0
RNA5SP307,-21.22734,0.9451856556931129,1.0
RNA5SP251,-20.937511,0.9451856556931129,1.0
LINC01033,-21.575747,0.9451856556931129,1.0
RPS15AP6,-21.353031,0.9451856556931129,1.0
ZXDB,-21.93896,0.9451856556931129,1.0
AC015795.1,-21.089676,0.9451856556931129,1.0
LINC01837,-21.768713,0.9451856556931129,1.0
GPR156,-21.22734,0.9451856556931129,1.0
ARMC3,-21.22734,0.9451856556931129,1.0
Z83844.2,-21.575747,0.9451856556931129,1.0
AC007556.1,-21.089676,0.9451856556931129,1.0
SYP,-21.768713,0.9451856556931129,1.0
EXO1,-20.937511,0.9451856556931129,1.0
GRASP,-21.353031,0.9451856556931129,1.0
ARHGEF38,-20.937511,0.9451856556931129,1.0
SEPT8,-21.93896,0.9451856556931129,1.0
LINC00309,-21.575747,0.9451856556931129,1.0
AC096531.2,-21.353031,0.9451856556931129,1.0
AC131182.1,-21.22734,0.9451856556931129,1.0
DCDC2,-21.46867,0.9451856556931129,1.0
COL25A1,-21.089676,0.9451856556931129,1.0
ZNF98,-20.937511,0.9451856556931129,1.0
INE1,-21.575747,0.9451856556931129,1.0
AC018926.2,-21.089676,0.9451856556931129,1.0
NSG2,-21.675442,0.9451856556931129,1.0
HTR4,-21.089676,0.9451856556931129,1.0
SPATC1,-21.353031,0.9451856556931129,1.0
AP005203.1,-21.46867,0.9451856556931129,1.0
AL589765.1,-21.353031,0.9451856556931129,1.0
LINC02257,-21.089676,0.9451856556931129,1.0
AC009292.2,-21.575747,0.9451856556931129,1.0
FCGR1CP,-21.93896,0.9451856556931129,1.0
ST6GALNAC5,-21.46867,0.9451856556931129,1.0
TXNRD3,-21.675442,0.9451856556931129,1.0
KRBA2,-21.353031,0.9451856556931129,1.0
AC009948.3,-21.575747,0.9451856556931129,1.0
HIST1H4D,-21.675442,0.9451856556931129,1.0
AL355312.5,-21.089676,0.9451856556931129,1.0
CPXM2,-21.768713,0.9451856556931129,1.0
TRIM34,-21.675442,0.9451856556931129,1.0
GOLGA7B,-22.578,0.9451856556931129,1.0
ZPLD1,-23.13029,0.9451856556931129,1.0
CLDN14,-20.937511,0.9451856556931129,1.0
TRAPPC2L,-21.353031,0.9451856556931129,1.0
NSMCE1-DT,-21.93896,0.9451856556931129,1.0
PDK2,-21.353031,0.9451856556931129,1.0
AC026726.2,-21.22734,0.9451856556931129,1.0
AL033529.1,-21.22734,0.9451856556931129,1.0
Z93020.1,-21.575747,0.9451856556931129,1.0
PMEPA1,-21.089676,0.9451856556931129,1.0
SLC28A3,-21.22734,0.9451856556931129,1.0
CFAP100,-21.22734,0.9451856556931129,1.0
MTMR7,-21.353031,0.9451856556931129,1.0
ENO2,-21.46867,0.9451856556931129,1.0
AC069410.1,-20.937511,0.9451856556931129,1.0
COL3A1,-21.353031,0.9451856556931129,1.0
CELF5,-21.089676,0.9451856556931129,1.0
ANGPTL1,-21.22734,0.9451856556931129,1.0
AL009177.1,-21.575747,0.9451856556931129,1.0
ZNF555,-21.856337,0.9451856556931129,1.0
PPFIA2,-21.089676,0.9451856556931129,1.0
CHST13,-21.089676,0.9451856556931129,1.0
RN7SL645P,-20.937511,0.9451856556931129,1.0
HPN,-21.575747,0.9451856556931129,1.0
AC092068.3,-21.353031,0.9451856556931129,1.0
SCAMP1-AS1,-21.46867,0.9451856556931129,1.0
SNORA84,-21.353031,0.9451856556931129,1.0
AL390726.5,-21.353031,0.9451856556931129,1.0
FIGN,-21.675442,0.9451856556931129,1.0
ARF4-AS1,-21.768713,0.9451856556931129,1.0
LINC01963,-21.353031,0.9451856556931129,1.0
AC009501.2,-21.856337,0.9451856556931129,1.0
AC041005.1,-21.353031,0.9451856556931129,1.0
ZFY-AS1,-21.675442,0.9451856556931129,1.0
AC040934.1,-22.161835,0.9451856556931129,1.0
SMIM35,-21.768713,0.9451856556931129,1.0
PPP1R12A-AS1,-21.46867,0.9451856556931129,1.0
LINC02341,-21.353031,0.9451856556931129,1.0
ECT2L,-21.575747,0.9451856556931129,1.0
LAMA1,-20.937511,0.9451856556931129,1.0
DAB2IP,-21.93896,0.9451856556931129,1.0
PWWP2B,-21.22734,0.9451856556931129,1.0
AC023161.1,-21.768713,0.9451856556931129,1.0
AC090115.1,-21.575747,0.9451856556931129,1.0
DENND2C,-21.575747,0.9451856556931129,1.0
DTX3,-21.856337,0.9451856556931129,1.0
AL136981.2,-20.937511,0.9451856556931129,1.0
AC005042.1,-21.856337,0.9451856556931129,1.0
ATP4B,-22.293402,0.9451856556931129,1.0
FAM186A,-20.937511,0.9451856556931129,1.0
AC007998.3,-21.768713,0.9451856556931129,1.0
EHHADH,-21.46867,0.9451856556931129,1.0
STPG1,-21.768713,0.9451856556931129,1.0
LINC02343,-21.675442,0.9451856556931129,1.0
PDCD6IPP2,-21.089676,0.9451856556931129,1.0
ACADS,-21.22734,0.9451856556931129,1.0
KCNC4,-21.46867,0.9451856556931129,1.0
AC126474.1,-21.46867,0.9451856556931129,1.0
NTRK3,-21.089676,0.9451856556931129,1.0
LRRC63,-21.46867,0.9451856556931129,1.0
MOXD1,-21.089676,0.9451856556931129,1.0
SCN2A,-21.856337,0.9451856556931129,1.0
AC092718.8,-20.937511,0.9451856556931129,1.0
KIRREL1,-21.675442,0.9451856556931129,1.0
AL358472.6,-21.353031,0.9451856556931129,1.0
ZNF581,-21.089676,0.9451856556931129,1.0
ZMYM3,-21.856337,0.9451856556931129,1.0
DOCK6,-21.675442,0.9451856556931129,1.0
RAB33A,-21.46867,0.9451856556931129,1.0
EFCAB10,-21.22734,0.9451856556931129,1.0
AL355306.2,-21.353031,0.9451856556931129,1.0
LRRC14,-21.353031,0.9451856556931129,1.0
ACKR3,-21.46867,0.9451856556931129,1.0
GPATCH4,-21.575747,0.9451856556931129,1.0
AC124854.1,-21.089676,0.9451856556931129,1.0
RIOX1,-21.353031,0.9451856556931129,1.0
LINC00923,-20.937511,0.9451856556931129,1.0
ZNF747,-21.22734,0.9451856556931129,1.0
Z99127.1,-21.675442,0.9451856556931129,1.0
EIF2AK3-DT,-21.353031,0.9451856556931129,1.0
COL17A1,-21.22734,0.9451856556931129,1.0
DPY19L2,-21.768713,0.9451856556931129,1.0
IL27,-21.768713,0.9451856556931129,1.0
BAG3,-21.46867,0.9451856556931129,1.0
ZNF512B,-21.46867,0.9451856556931129,1.0
FOXP1-AS1,-20.937511,0.9451856556931129,1.0
AC243547.3,-21.675442,0.9451856556931129,1.0
LINC01358,-21.089676,0.9451856556931129,1.0
SYNPR,-21.575747,0.9451856556931129,1.0
CCDC85C,-21.46867,0.9451856556931129,1.0
HRH4,-21.768713,0.9451856556931129,1.0
AC018521.4,-21.22734,0.9451856556931129,1.0
CD68,-20.937511,0.9451856556931129,1.0
AL359715.1,-21.675442,0.9451856556931129,1.0
AL157944.1,-21.353031,0.9451856556931129,1.0
AC104118.1,-21.353031,0.9451856556931129,1.0
AHCY,-21.22734,0.9451856556931129,1.0
RNA5SP388,-21.353031,0.9451856556931129,1.0
SAXO1,-20.937511,0.9451856556931129,1.0
LINC01392,-21.22734,0.9451856556931129,1.0
AC095057.3,-21.768713,0.9451856556931129,1.0
TMOD1,-20.937511,0.9451856556931129,1.0
CRYZL2P-SEC16B,-21.22734,0.9451856556931129,1.0
GNPDA1,-21.353031,0.9451856556931129,1.0
SNORA36C,-21.089676,0.9451856556931129,1.0
BX640514.2,-21.575747,0.9451856556931129,1.0
ZNF804B,-21.089676,0.9451856556931129,1.0
CENPX,-22.091284,0.9451856556931129,1.0
CFAP206,-21.353031,0.9451856556931129,1.0
KHDRBS3,-21.768713,0.9451856556931129,1.0
KCNMB2,-22.161835,0.9451856556931129,1.0
GRIN2B,-21.089676,0.9451856556931129,1.0
DCST1,-21.856337,0.9451856556931129,1.0
AC092135.1,-21.353031,0.9451856556931129,1.0
AC106741.1,-21.675442,0.9451856556931129,1.0
AL358333.3,-21.353031,0.9451856556931129,1.0
ATF5,-21.675442,0.9451856556931129,1.0
DTYMK,-21.768713,0.9451856556931129,1.0
MTCO3P31,-21.46867,0.9451856556931129,1.0
RNU6-487P,-20.937511,0.9451856556931129,1.0
SYN1,-21.46867,0.9451856556931129,1.0
SLC5A11,-20.937511,0.9451856556931129,1.0
ZNF101P2,-21.93896,0.9451856556931129,1.0
AL355377.4,-21.353031,0.9451856556931129,1.0
AL157834.1,-21.675442,0.9451856556931129,1.0
SETMAR,-21.93896,0.9451856556931129,1.0
RIDA,-21.575747,0.9451856556931129,1.0
AP001324.1,-21.22734,0.9451856556931129,1.0
TRIP6,-21.22734,0.9451856556931129,1.0
AP003049.2,-21.22734,0.9451856556931129,1.0
AC130307.1,-21.675442,0.9451856556931129,1.0
Z82243.1,-21.46867,0.9451856556931129,1.0
TSPY26P,-21.46867,0.9451856556931129,1.0
TAF1L,-21.353031,0.9451856556931129,1.0
AC093912.1,-21.675442,0.9451856556931129,1.0
AC133550.1,-21.22734,0.9451856556931129,1.0
LINC02291,-21.93896,0.9451856556931129,1.0
QPCTL,-21.089676,0.9451856556931129,1.0
TXLNB,-21.46867,0.9451856556931129,1.0
AL357500.1,-21.575747,0.9451856556931129,1.0
LINC02307,-21.089676,0.9451856556931129,1.0
ENPP2,-21.93896,0.9451856556931129,1.0
PLCE1,-21.575747,0.9451856556931129,1.0
AP000944.1,-21.46867,0.9451856556931129,1.0
AC022414.1,-21.22734,0.9451856556931129,1.0
AC005071.1,-21.353031,0.9451856556931129,1.0
RNU2-64P,-20.937511,0.9451856556931129,1.0
LINC01591,-20.937511,0.9451856556931129,1.0
ZEB2-AS1,-21.675442,0.9451856556931129,1.0
PPP1R13L,-21.22734,0.9451856556931129,1.0
RRM2P3,-21.22734,0.9451856556931129,1.0
ARHGAP29,-21.46867,0.9451856556931129,1.0
RXFP1,-20.937511,0.9451856556931129,1.0
NDUFB9,-0.83741534,0.9451431320507601,1.0
AC241952.1,-0.0059651346,0.9449163419343575,1.0
KLHDC4,-0.71272117,0.9448738192839944,1.0
GEMIN5,-0.5545751,0.9447887744546072,1.0
WDR5,-0.5857631,0.9447887744546072,1.0
DDX56,-0.73241943,0.9446186866845713,1.0
TAF1C,-0.8256626,0.9445194699841688,1.0
EFCAB7,-1.0434402,0.9444911225134944,1.0
OTUD3,-0.9386204,0.9444627751131134,1.0
MYLK-AS1,-1.0093318,0.9444344277830613,1.0
EEF1AKMT2,-1.0767682,0.9444344277830613,1.0
LINC02615,-1.3190649,0.9444060805233739,1.0
AC007406.5,-0.9386204,0.9444060805233739,1.0
ZNF778,-1.1093507,0.9443777333340871,1.0
NIFK,-1.0434402,0.9443777333340871,1.0
SLC7A11,-1.3190649,0.9443777333340871,1.0
ZNF426,-1.0767682,0.9443777333340871,1.0
RRP7BP,-1.0767682,0.9443493862152367,1.0
UCK1,-1.2621591,0.9443493862152367,1.0
RACGAP1,-1.2029433,0.9443493862152367,1.0
TRUB1,-1.3467067,0.9443493862152367,1.0
COG7,-0.41001725,0.9431730433564713,1.0
LINC01376,-1.0804939,0.9431163552439925,1.0
AP1AR,-1.1132381,0.9430596674196267,1.0
ADAMTS17,-0.95978314,0.9430596674196267,1.0
TMED4,-0.8712004,0.9430171517405986,1.0
LLGL2,-0.99529517,0.9428329190090176,1.0
LDAH,-0.83607614,0.9425494900126373,1.0
RPL14,-0.803893,0.942266068290616,1.0
TDRD9,-0.2581337,0.9421101894571565,1.0
SNUPN,-0.5219729,0.9420393361745689,1.0
PHF7,-0.9386204,0.941954312840958,1.0
LIX1L-AS1,-1.2007612,0.9418551197878134,1.0
PTCHD1-AS,-1.1391997,0.9418551197878134,1.0
POLD1,-1.0749085,0.9418551197878134,1.0
PCDHGA1,-1.2007612,0.9418409494252339,1.0
DNAH6,-1.2598158,0.9418409494252339,1.0
NYAP2,-1.2598158,0.9418409494252339,1.0
POGLUT3,-1.2598158,0.9418409494252339,1.0
ABCB8,-1.1391997,0.9418409494252339,1.0
CD101,-1.523655,0.9418409494252339,1.0
SEC61G,-1.2007612,0.9418409494252339,1.0
B4GALT3,-1.2007612,0.9418267790810637,1.0
AL035658.1,-1.2598158,0.9418267790810637,1.0
KRT8P12,-1.3165603,0.9418267790810637,1.0
DNAAF5,-1.4745845,0.9418126087553074,1.0
C19orf71,-1.4745845,0.9418126087553074,1.0
SH3TC1,-1.523655,0.9418126087553074,1.0
ZNF565,-1.523655,0.9418126087553074,1.0
AC002467.1,-1.3711691,0.9418126087553074,1.0
SPOUT1,-1.3165603,0.9418126087553074,1.0
AC130324.2,-1.523655,0.9418126087553074,1.0
AC023509.5,-1.3711691,0.9418126087553074,1.0
SMC5-AS1,-1.4237974,0.9418126087553074,1.0
HIST1H2AG,-1.523655,0.9418126087553074,1.0
RPL21P44,-1.4745845,0.9417984384479694,1.0
KIFC3,-1.5711217,0.9417984384479694,1.0
AC103691.1,-1.3165603,0.9417984384479694,1.0
AC093673.1,-1.523655,0.9417984384479694,1.0
CLPP,-1.3165603,0.9417984384479694,1.0
AP000873.2,-1.5711217,0.9417984384479694,1.0
AC025031.4,-1.523655,0.9417984384479694,1.0
ZNF829,-1.523655,0.9417842681590542,1.0
PARD6G-AS1,-1.7048712,0.9417700978885662,1.0
ORM1,-1.4745845,0.9417700978885662,1.0
AC008568.1,-1.7876554,0.9417700978885662,1.0
RNF215,-1.4745845,0.9417700978885662,1.0
PLPP6,-1.6616415,0.9417700978885662,1.0
CD300E,-2.1110327,0.9417559276365102,1.0
ZNF594,-1.6616415,0.9417559276365102,1.0
PIGM,-1.6170864,0.9417559276365102,1.0
WDR66,-1.7876554,0.9417417574028901,1.0
NEK3,-1.8273448,0.9417275871877109,1.0
DTWD1,-0.3601525,0.9416142261306774,1.0
CTNND1,-0.52343816,0.9413024893294152,1.0
PHAX,-0.6619087,0.941245810875729,1.0
LRFN2,-0.73241943,0.9410616079577093,1.0
TRDC,-0.81382275,0.9410191000393795,1.0
C9orf147,-0.76006126,0.9410191000393795,1.0
ZSWIM7,-0.8399791,0.9409340847068924,1.0
ZNF562,-1.2449789,0.9407640560619869,1.0
ZBTB10,-1.0786299,0.9407215493223119,1.0
TRAF3IP1,-1.1004862,0.940636536349668,1.0
EIF2A,-0.92469597,0.9402539863573074,1.0
BLOC1S5-TXNDC5,-0.74971926,0.9399281213076343,1.0
DCTN5,-0.7932894,0.9394605933829905,1.0
LILRA1,-21.93896,0.939106419443664,1.0
DIO2-AS1,-21.46867,0.939106419443664,1.0
HS6ST2,-21.575747,0.939106419443664,1.0
TEAD1,-21.675442,0.939106419443664,1.0
RUVBL2,-21.575747,0.939106419443664,1.0
HIC2,-21.856337,0.939106419443664,1.0
PIDD1,-21.575747,0.939106419443664,1.0
SIGLEC17P,-21.675442,0.939106419443664,1.0
KPTN,-22.091284,0.939106419443664,1.0
ZNF451-AS1,-21.22734,0.939106419443664,1.0
CATSPER2P1,-21.353031,0.939106419443664,1.0
AL138760.1,-21.353031,0.939106419443664,1.0
RPL29P14,-21.089676,0.939106419443664,1.0
AC027290.1,-21.353031,0.939106419443664,1.0
CCDC114,-21.46867,0.939106419443664,1.0
AC007278.2,-21.768713,0.939106419443664,1.0
MTCO1P53,-22.22911,0.939106419443664,1.0
KBTBD6,-22.091284,0.939106419443664,1.0
EPB41L1,-21.675442,0.939106419443664,1.0
AC092640.1,-21.353031,0.939106419443664,1.0
DNER,-21.22734,0.939106419443664,1.0
CLEC6A,-21.93896,0.939106419443664,1.0
AC018442.1,-22.017122,0.939106419443664,1.0
RARB,-21.575747,0.939106419443664,1.0
SMG1P1,-21.675442,0.939106419443664,1.0
AC019226.2,-21.675442,0.939106419443664,1.0
RPL13P5,-22.414017,0.939106419443664,1.0
TLL2,-21.93896,0.939106419443664,1.0
GPR162,-21.46867,0.939106419443664,1.0
PCDH11X,-21.353031,0.939106419443664,1.0
ANO2,-22.22911,0.939106419443664,1.0
ACP2,-21.575747,0.939106419443664,1.0
EFCAB6,-21.46867,0.939106419443664,1.0
HGD,-21.575747,0.939106419443664,1.0
AC026412.1,-21.93896,0.939106419443664,1.0
AL358394.2,-21.089676,0.939106419443664,1.0
LINC00115,-21.675442,0.939106419443664,1.0
GGT5,-21.46867,0.939106419443664,1.0
AC125612.1,-21.675442,0.939106419443664,1.0
AC034102.3,-21.353031,0.939106419443664,1.0
SEPT7P3,-21.768713,0.939106419443664,1.0
MTND1P11,-21.675442,0.939106419443664,1.0
DNAAF2,-21.353031,0.939106419443664,1.0
AL161443.1,-21.575747,0.939106419443664,1.0
OSGIN1,-21.22734,0.939106419443664,1.0
HNRNPA3P2,-21.856337,0.939106419443664,1.0
MYL9,-21.856337,0.939106419443664,1.0
ABCB4,-21.089676,0.939106419443664,1.0
TVP23CP1,-21.675442,0.939106419443664,1.0
AP003128.1,-21.46867,0.939106419443664,1.0
ARNTL2,-21.93896,0.939106419443664,1.0
AC090015.1,-21.675442,0.939106419443664,1.0
AARS2,-21.768713,0.939106419443664,1.0
EIF4EBP1,-21.46867,0.939106419443664,1.0
IKZF4,-21.675442,0.939106419443664,1.0
BMS1P10,-22.091284,0.939106419443664,1.0
ITPRIP-AS1,-21.675442,0.939106419443664,1.0
AC092045.1,-21.856337,0.939106419443664,1.0
AC026954.2,-21.089676,0.939106419443664,1.0
GATD3B,-21.22734,0.939106419443664,1.0
MEN1,-21.22734,0.939106419443664,1.0
DBF4B,-21.675442,0.939106419443664,1.0
U2AF1L4,-21.768713,0.939106419443664,1.0
MIR155HG,-21.93896,0.939106419443664,1.0
BTG1P1,-21.675442,0.939106419443664,1.0
AC012158.1,-21.353031,0.939106419443664,1.0
EFR3B,-21.675442,0.939106419443664,1.0
LINC02389,-21.93896,0.939106419443664,1.0
MYRFL,-21.675442,0.939106419443664,1.0
MAP3K2-DT,-21.46867,0.939106419443664,1.0
AP004609.3,-21.768713,0.939106419443664,1.0
ATP6V0D2,-21.575747,0.939106419443664,1.0
ATP4A,-22.677856,0.939106419443664,1.0
SDR39U1,-21.768713,0.939106419443664,1.0
CSTF3-DT,-22.22911,0.939106419443664,1.0
AL136418.1,-21.46867,0.939106419443664,1.0
AC004974.1,-21.089676,0.939106419443664,1.0
AC005062.1,-21.46867,0.939106419443664,1.0
SRPK2P,-21.22734,0.939106419443664,1.0
PXMP4,-21.089676,0.939106419443664,1.0
INO80B-WBP1,-21.675442,0.939106419443664,1.0
EFCAB11,-22.017122,0.939106419443664,1.0
RRP1,-21.353031,0.939106419443664,1.0
FKBP1C,-21.22734,0.939106419443664,1.0
AC026877.1,-21.22734,0.939106419443664,1.0
PPP1R37,-21.675442,0.939106419443664,1.0
AC068790.8,-21.46867,0.939106419443664,1.0
RNA5SP207,-22.354963,0.939106419443664,1.0
CFAP410,-21.46867,0.939106419443664,1.0
TAPBP,-21.089676,0.939106419443664,1.0
FP325335.1,-21.089676,0.939106419443664,1.0
HIST1H2AH,-22.091284,0.939106419443664,1.0
HIST1H2BI,-21.22734,0.939106419443664,1.0
AP003778.1,-21.089676,0.939106419443664,1.0
SYT17,-21.089676,0.939106419443664,1.0
SPECC1P1,-21.46867,0.939106419443664,1.0
ENPP3,-21.22734,0.939106419443664,1.0
LINC01378,-21.089676,0.939106419443664,1.0
RPH3AL,-21.089676,0.939106419443664,1.0
RHOC,-21.46867,0.939106419443664,1.0
SOCS5P4,-21.46867,0.939106419443664,1.0
SHCBP1,-21.22734,0.939106419443664,1.0
PAN3-AS1,-21.675442,0.939106419443664,1.0
FBXO16,-21.353031,0.939106419443664,1.0
AC008736.1,-21.353031,0.939106419443664,1.0
AC090181.1,-21.089676,0.939106419443664,1.0
UPK2,-21.46867,0.939106419443664,1.0
CNIH2,-21.089676,0.939106419443664,1.0
MEI4,-21.46867,0.939106419443664,1.0
